باره;جنگی:0.03571428571428571
سرش;راست:0.02702702702702703
اندرو;خوب:0.18181818181818182
بر;کمرگاه:0.004010695187165776
شب;بفرمود:0.014285714285714285
ابا;یکدگر:0.0196078431372549
از;مهتران:0.0010245901639344263
دل;گفت:0.0049504950495049506
بیابند;جوشن:1.0
نامداران;خویش:0.01639344262295082
انداخت;یزدان:0.5
دیباست‌گر;نقش:1.0
جان;ناپاک:0.014084507042253521
گونه;جستند:0.03571428571428571
کف;پادشا:0.125
ماند;همی:0.041666666666666664
سپهدار;پیران:0.14035087719298245
لشکر;بنزد:0.005025125628140704
هور;و:0.35714285714285715
چین;برهمن:0.047619047619047616
آنچ‌داری;به:0.5
نبود;از:0.09090909090909091
نخواهی;بگفتار:0.1
باشیم;با:0.2
که;بیژن:0.004020100502512563
سخن;راه:0.00980392156862745
بزر;بافته:0.3333333333333333
برنا;و:0.5
نباشی;دژم:0.5
اگر;کرکس:0.01020408163265306
هومان;جگر:0.02040816326530612
مرگ;نفرین‌بود:0.05263157894736842
باشید;بر:0.16666666666666666
زمین;آفتاب:0.007352941176470588
ریختن;هیچ:0.045454545454545456
باشید;با:0.3333333333333333
برکاست;بود:1.0
کو;خرد:0.03773584905660377
بیاراست;خرم:0.05
بیاراست;گشتاسپ:0.05
پاسخ;بپیش:0.017857142857142856
گفتی;زمین:0.017857142857142856
ما;سوی:0.005780346820809248
بریشان‌بود;گستهم:1.0
ستم;بدان:0.06666666666666667
تو;دیگر:0.0031746031746031746
که;بودش:0.0020100502512562816
کز;دشت:0.017543859649122806
بجوی;همی:1.0
آمد;بگفت:0.0038461538461538464
پیروز;شاه:0.030303030303030304
گفت;الانان:0.0040650406504065045
همی;کهتری:0.0026954177897574125
زنده;زیشان:0.10526315789473684
ایران;پرآواز:0.008064516129032258
پسند;آیدت:0.3333333333333333
روز;یک:0.010416666666666666
هامون;بدید:0.05
که‌ای;روشن:0.020833333333333332
ولیکن;چنینست:0.058823529411764705
نیزه;ببرید:0.037037037037037035
اوژن;و:1.0
بوی;مهر:0.08333333333333333
پیچی;تو:0.3333333333333333
کش;آمد:0.1
گرفتند;گردان:0.045454545454545456
ببر;نامهٔ:0.0625
اندر;جهان:0.026490066225165563
باشی;بروی:0.0625
روی;پیران:0.0078125
چو;هست:0.0016025641025641025
دخمه;فرمود:0.5
هزارش;ز:1.0
و;بازارگاه:4.743833017077799E-4
مرد;چند:0.011627906976744186
نزدیک;اوی:0.016129032258064516
کینه;چنان:0.017241379310344827
رازش;ندارد:1.0
دشت;کرد:0.0125
زمان;روی:0.014925373134328358
بغوش;تنگ:0.25
کنم;بندگی:0.03125
بر;کمین:0.001336898395721925
کینه;زینشان:0.017241379310344827
ایدر;بماند:0.038461538461538464
ندیدی;غم:0.5
یاد;جهاندار:0.015384615384615385
پسر;گفت:0.025
سخنها;که:0.08333333333333333
خورشید;و:0.18333333333333332
چو;قیر:0.0016025641025641025
من;پیش:0.003787878787878788
نومید;گردد:1.0
ز;ننگ:0.0018587360594795538
لشکر;مگر:0.005025125628140704
بر;خلعت:0.001336898395721925
سر;دگرگونه:0.0037174721189591076
من;آزادگشت:0.003787878787878788
گشت;اندر:0.01020408163265306
به;یکی:0.0011494252873563218
زین;کشید:0.011363636363636364
ز;چین:0.004646840148698885
دانست;گودرز:0.16666666666666666
تندی;میان:0.09090909090909091
و;چین:4.743833017077799E-4
آورد;زیر:0.016666666666666666
از;اژدها:0.0010245901639344263
موبدان;و:0.06666666666666667
و;ننگ:0.006166982922201139
ما;شما:0.011560693641618497
و;چیز:4.743833017077799E-4
نخواهد;همی:0.125
بیک;هفته:0.2727272727272727
دور;خفته:0.025
جاوید;هر:0.14285714285714285
ز;اسبان:0.0027881040892193307
رفت;رویین:0.023255813953488372
مرز;دود:0.03571428571428571
بهر;کارش:0.016666666666666666
توانایی;آرد:0.5
و;جامه:4.743833017077799E-4
ترکان;نگون:0.016666666666666666
نزد;مهان:0.022222222222222223
همه;روزگارانش:0.0030581039755351682
تاخته;چون:1.0
اگر;برنوردی:0.01020408163265306
بماندند;زان:1.0
کار;مشتاب:0.0070921985815602835
بنزدیک;لشکر:0.022727272727272728
ندیدست;خرم:0.5
آمد;اندر:0.007692307692307693
تفته;کشیدش:1.0
ندادم;به:0.3333333333333333
ابر;اندریمان:0.02564102564102564
کفریننده;یار:1.0
بهرهٔ;گرگسار:1.0
و;کشته:4.743833017077799E-4
کرده;چاک:0.034482758620689655
و;کشتن:4.743833017077799E-4
شادی;و:0.1111111111111111
با;فزود:0.002320185614849188
دلیران;رسید:0.02564102564102564
بر;میوه‌داری:0.001336898395721925
موج;زد:0.2
ابا;اندریمان:0.0196078431372549
خوبی;ستاید:0.16666666666666666
گفتار;بی‌کار:0.01639344262295082
نیکدل;بردگان:0.3333333333333333
مرز;توران:0.10714285714285714
دل;باژ:0.0049504950495049506
سوی;رود:0.023255813953488372
یارانش;گیو:0.3333333333333333
پیچی;روان:0.3333333333333333
نوبر;آورده:1.0
غریبان;و:1.0
از;درفش:0.0010245901639344263
آزماید;به:1.0
ارجمندی;بود:0.5
چپ;و:0.42857142857142855
اگر;یافتندی:0.01020408163265306
گردان;دوال:0.012658227848101266
پاس;تو:0.2
نزد;هیچ:0.022222222222222223
ایران;براز:0.008064516129032258
بچنگش;همه:1.0
چند;سال:0.037037037037037035
لشکر;زبان‌آوری:0.005025125628140704
خون;لعل:0.008695652173913044
سرافراز;شاه:0.041666666666666664
آبشخور;چارپای:0.3333333333333333
باشی;بروز:0.0625
تکاپوی;و:1.0
برنگ;و:0.5
ویسگانست;هومان:1.0
نغز;نیست:0.16666666666666666
جز;بجنگ:0.013888888888888888
بیامد;هیونی:0.009900990099009901
سوی;روم:0.005813953488372093
سبک‌بار;شد:1.0
سپه;کرد:0.01020408163265306
دلم;گشت:0.09090909090909091
کزویست;پرخاش:0.25
کف;را:0.125
چون;داشتند:0.006993006993006993
ایران;سران:0.008064516129032258
نامبردار;فرخ:0.125
که;بگرفت:0.0010050251256281408
لشکر;نماند:0.010050251256281407
دیده;بیالود:0.02564102564102564
دارد;زمین:0.03571428571428571
تیغی;چو:0.5
گریزان;همی:0.14285714285714285
ببایدت;بست:0.3333333333333333
همیدون;ببازو:0.043478260869565216
گیتی‌افروز;بود:1.0
بسیار;هوش:0.09523809523809523
بر;سروی:0.001336898395721925
شاخ;سمن:0.16666666666666666
بلاها;به:0.25
دگر;پنجه:0.014705882352941176
کار;سستی:0.014184397163120567
گیرم;چنین:0.3333333333333333
دیوش;مخوان:1.0
برگشت;چیر:0.037037037037037035
دانا;بهر:0.1111111111111111
کرد;برکردگار:0.004166666666666667
و;هشت:9.487666034155598E-4
به;بیداد:0.009195402298850575
ارجاسپ;گفت:0.03333333333333333
نگیرند;راه:1.0
رسد;خود:0.2
خجسته;دلفروز:0.16666666666666666
پاسخ;رسید:0.017857142857142856
پیش;پسر:0.004329004329004329
پاس;از:0.2
دانا;بود:0.1111111111111111
لشکر;بیاراستند:0.005025125628140704
ران;بر:0.25
من;زندگانی:0.003787878787878788
پیر;برنا:0.03225806451612903
روز;و:0.1875
زلشکر;همه:1.0
ببر;بیان:0.125
خوری‌گر;بپوشی:1.0
مر;پهلوان:0.044444444444444446
همچون;گل:0.16666666666666666
گودرز;خواهد:0.011235955056179775
سراسر;زمانه:0.029411764705882353
که;شاه:0.0020100502512562816
که;شان:0.0010050251256281408
پیران;شوی:0.010309278350515464
تن;شهریاران:0.009523809523809525
فراز;آوریدند:0.06666666666666667
گودرز;کآمد:0.011235955056179775
آید;ترا:0.02197802197802198
بخت;جهاندار:0.0196078431372549
او;پیشدستی:0.004166666666666667
نامه;پیش:0.03389830508474576
خسته;هومان:0.03125
روشناییش;باز:1.0
ایدر;عنان:0.038461538461538464
در;رستگاری:0.004347826086956522
بزرگان;بخسرو:0.02631578947368421
پیدا;نبد:0.07142857142857142
منادیگری;گرد:0.3333333333333333
نه;جادو:0.0072992700729927005
کسری;برآمد:0.045454545454545456
چاره;کرد:0.058823529411764705
رنج;آن:0.01694915254237288
وز;راستی:0.014492753623188406
نخچیربانان;که:1.0
خون;ز:0.008695652173913044
پی;بیم:0.022222222222222223
آتش;و:0.0975609756097561
چاره;سازید:0.058823529411764705
آید;بسر:0.02197802197802198
ورا‌بود;تا:1.0
جای;کرد:0.009259259259259259
آتش;ز:0.024390243902439025
بگذری;زین:0.5
شاه;ما:0.006756756756756757
ببایدش;جست:1.0
برآرد;جهاندار:0.1
کار;زان:0.0070921985815602835
فراوان;گناه:0.038461538461538464
نهادند;روی:0.18181818181818182
دیو;نیو:0.047619047619047616
خون;و:0.02608695652173913
اگر;جنگ:0.05102040816326531
که;زور:0.0010050251256281408
دژ;ارجاسپ:0.02040816326530612
که;زود:0.0010050251256281408
دیده‌بانش;بدید:1.0
با;یوز:0.002320185614849188
پیش;پدر:0.017316017316017316
بهانه;مجوی:0.2857142857142857
زمان;درنگ:0.014925373134328358
به;موبد:0.0022988505747126436
آید;برو:0.01098901098901099
بدست;اندرون:0.125
شاه;من:0.0033783783783783786
روشن;کند:0.041666666666666664
شبان;بر:0.2
خیره;کردی:0.037037037037037035
سراسر;براند:0.029411764705882353
اسبان;بسیار:0.041666666666666664
بگفت;آنچ:0.2631578947368421
و;آن:0.008064516129032258
سان;فرستمت:0.027777777777777776
کند;روی:0.020833333333333332
کوه;گفتی:0.010869565217391304
خسرو;نیارم:0.025
گرفتست;روز:0.5
به;دیگر:0.0022988505747126436
و;آز:0.0014231499051233396
باشد;ز:0.022727272727272728
پژمرده;گلگلون:0.3333333333333333
ناپاک;اوی:1.0
ایران;برفت:0.008064516129032258
مایه;شب:0.041666666666666664
جای;کشت:0.009259259259259259
تا;برآمد:0.00411522633744856
بگفت;آنک:0.05263157894736842
شاد;خسرو:0.023809523809523808
خرم;چو:0.08333333333333333
بگفتند;کآمد:0.125
گردان;شمشیر:0.012658227848101266
هرگز;هراس:0.058823529411764705
یزدان;بخواند:0.015873015873015872
اندر;آوردگاه:0.009933774834437087
خنجر;گزار:0.05263157894736842
گرگین;چو:0.1
همیشه;دروی:0.058823529411764705
ز;آب:0.0027881040892193307
گشته;تاریک:0.045454545454545456
بد;خورده:0.006622516556291391
برآورده;سر:0.16666666666666666
و;آب:0.005218216318785579
دید;سر:0.01639344262295082
بگیو;آنگهی:0.3333333333333333
این;بندها:0.005714285714285714
جایش;نساخت:1.0
هرگونه‌ای;گوهران:1.0
کین;بیژن:0.010752688172043012
نکاهد;همی:1.0
بدین;کین:0.00847457627118644
خور;مهتران:0.05555555555555555
بیفگند;نیزه:0.125
ابری;ببارندگی:0.25
راست;برسان:0.02564102564102564
نستیهن;آنک:0.1111111111111111
ز;آن:9.293680297397769E-4
نان;خورده:0.5
با;خویشتن:0.01160092807424594
یکایک;بجنگ:0.05555555555555555
بکردار;نخچیر:0.04081632653061224
پیش;پای:0.008658008658008658
او;و:0.004166666666666667
و;زیبای:4.743833017077799E-4
بگذراند;سخنها:0.25
شاه;هر:0.0033783783783783786
نو;نمایدت:0.043478260869565216
من;بگردد:0.007575757575757576
شاه;نو:0.0033783783783783786
پاسبان;برخروشید:0.16666666666666666
دانش;نیاید:0.08333333333333333
با;گروی:0.002320185614849188
سیاوش;بپوش:0.03125
برفتند;گردان:0.04
بهومان;نهاده:0.2
شاه;وز:0.0033783783783783786
گشتن;نماند:0.25
گفتند;او:0.125
گفتند;با:0.125
چنین;داستان:0.01818181818181818
بدیدار;تست:0.2
او;ز:0.025
به;دستان:0.0011494252873563218
خرد;پر:0.013157894736842105
دشمن;چاره‌جوی:0.02564102564102564
اندرو;خاک:0.09090909090909091
اندرون;داد:0.012345679012345678
جفاپیشه;مردم:0.5
و;هوش:9.487666034155598E-4
نه;چون:0.014598540145985401
خورده;بنفش:0.2
ز;تگ:9.293680297397769E-4
پسر;تازه‌روی:0.025
بورد;با:0.375
هیونی;بلند:0.1
گوهر;دلفروز:0.07692307692307693
بدین;کاردل:0.00847457627118644
و;هوا:4.743833017077799E-4
گستهم;برببست:0.02
و;هور:0.0018975332068311196
دید;در:0.01639344262295082
اندرون;نامداری:0.012345679012345678
ز;دل:9.293680297397769E-4
ز;دم:9.293680297397769E-4
دیگر;سپاه:0.0196078431372549
ز;خم:9.293680297397769E-4
خسته;تنش:0.03125
یاد;کردی:0.015384615384615385
پیران;ازان:0.010309278350515464
همی;خواری:0.0026954177897574125
روشن;نه:0.041666666666666664
چنین;گفت‌گر:0.006060606060606061
ز;در:0.0037174721189591076
بت;روی:0.5
مشک;تا:0.07142857142857142
دارد;نیام:0.03571428571428571
ترا;تابش:0.0196078431372549
گذارد;سپه:0.3333333333333333
که;بگسست:0.0020100502512562816
بشب;دشت:1.0
گفتار;بیژن:0.01639344262295082
و;تو:0.0014231499051233396
که;سرو:0.0010050251256281408
و;تن:0.005218216318785579
بدین;راستی:0.00847457627118644
کشتی;بسان:0.2
و;اهواز:4.743833017077799E-4
دبیر;و:0.07692307692307693
نیازارم;آنرا:0.3333333333333333
دیوار;کرد:0.5
پاسبان;تنگ:0.16666666666666666
هرکس;که‌بود:0.3333333333333333
گرد;ببار:0.006944444444444444
پذیرفتن;از:1.0
همشان;پس:1.0
و;همی:9.487666034155598E-4
خامت;نگشت:1.0
و;نشان:9.487666034155598E-4
همه;زین:0.0030581039755351682
برآورده;تا:0.16666666666666666
و;یکی:9.487666034155598E-4
کشیدند;و:0.07692307692307693
چگونه;برآریم:0.25
بسختی;نگیرد:0.2
پیلان;تبیره:0.05555555555555555
آرند;زان:0.16666666666666666
با;ساروان:0.002320185614849188
و;بن:4.743833017077799E-4
و;به:0.016129032258064516
گودرز;بنهاد:0.02247191011235955
من;سپیده:0.003787878787878788
همی;خواست:0.008086253369272238
نیزه;بردند:0.037037037037037035
به;یزدان:0.009195402298850575
تیر;دیگر:0.030303030303030304
ز;نزد:9.293680297397769E-4
ندیدست;پیکرنگار:0.5
گزیتی;نهادند:1.0
همه;زیر:0.009174311926605505
نامی;بود:0.3333333333333333
با;گروه:0.004640371229698376
بماناد;یل:0.3333333333333333
چار;یک:0.09090909090909091
گزین;کرد:0.2692307692307692
خویشتن;سنج:0.034482758620689655
چندی;بران:0.045454545454545456
ز;تو:0.0037174721189591076
او;همگروه:0.004166666666666667
ز;تن:0.00929368029739777
آنگه;پسر:0.05263157894736842
وزین;کینه:0.1111111111111111
روز;شاد:0.010416666666666666
پای;اندرین:0.014925373134328358
با;فرهی:0.0069605568445475635
برآورد;بر:0.03333333333333333
جستن;مرده‌ای:0.07692307692307693
بپیران;رسانید:0.09090909090909091
کاردانان;پیر:0.5
ز;بر:0.0018587360594795538
ز;بد:0.004646840148698885
و;از:0.0028462998102466793
سالار;برتر:0.017543859649122806
ز;بس:0.01486988847583643
ما;که‌ایم:0.005780346820809248
بخشم;اندر:0.3333333333333333
کوتاه;نیست:0.6666666666666666
دژ;نیاید:0.02040816326530612
ارم;گشت:0.5
برآورد;از:0.06666666666666667
و‌گر;رسم:0.1111111111111111
دشمنان;را:0.25
روشن;من:0.041666666666666664
دلیران;ایران:0.07692307692307693
و;بر:0.013757115749525617
و;همه:0.0014231499051233396
و;بس:0.003320683111954459
پرخاشجوی;و:0.058823529411764705
تیغ;پران:0.015873015873015872
و;بد:0.004743833017077799
آید;پلنگ:0.01098901098901099
و;او:0.003795066413662239
و;هنر:9.487666034155598E-4
و;هند:9.487666034155598E-4
برآرم;بدار:0.1111111111111111
و;با:0.009013282732447819
بپوشید;رومی:0.05263157894736842
ز;بن:0.0027881040892193307
تیمار;بگزایدش:0.047619047619047616
آهن;گذار:0.05
اگر;جفت:0.01020408163265306
زین;سپیده‌دمان:0.011363636363636364
و;وحی:4.743833017077799E-4
پیدا;شد:0.14285714285714285
دید;با:0.01639344262295082
کس;بپای:0.011111111111111112
چامه;و:1.0
دید;بر:0.01639344262295082
ز;ایوان:0.0055762081784386614
پس;بلشکر:0.0056179775280898875
دل;آید:0.0049504950495049506
نام;بلند:0.015384615384615385
دید;از:0.06557377049180328
هژبر;افن:0.1111111111111111
گرد;اندر:0.013888888888888888
و;ورا:4.743833017077799E-4
که;گستهم:0.0020100502512562816
گرازه;سر:0.09090909090909091
همیشه;بپیش:0.058823529411764705
کسی;آرمید:0.010101010101010102
بزرگان;خسروپرست:0.02631578947368421
مادر;ز:0.2
برآورده;از:0.16666666666666666
کارندگانرا;ز:1.0
زنده‌زین;جایگاه:1.0
بدرد;از:0.05
به;دیوان:0.008045977011494253
پراز;خون:1.0
اندرون;درد:0.012345679012345678
این;کار:0.03428571428571429
اندرون;تیز:0.012345679012345678
کوس;رویین:0.03333333333333333
بانگ;کلنگ:0.07692307692307693
بجویند;نزدیک:1.0
و;فرزانگان:4.743833017077799E-4
پیران;سپه:0.010309278350515464
زمان;سخن:0.014925373134328358
دم;رستخیز:0.038461538461538464
سران;آورد:0.029411764705882353
ژیان;از:0.058823529411764705
روی;کآهنگ:0.0078125
که;شاهم:0.0010050251256281408
سوی;رزم:0.005813953488372093
ببایدت;گشت:0.16666666666666666
ز;تابیدن:9.293680297397769E-4
برده;و:0.5
ندیدی;کسی:0.5
لهاک;جنگی:0.04
ارزید;گفتارشان:1.0
بپیکار;من:0.25
تختهای;گران:1.0
اگر;نامدی:0.01020408163265306
بخت;خود:0.0392156862745098
را;مردم:0.0015698587127158557
اختر;اندر:0.05263157894736842
از;پهلوان:0.0010245901639344263
رستم;چو:0.03333333333333333
شهر;با:0.020833333333333332
خود;نیم:0.015625
کردش;از:0.5
ژیان;با:0.17647058823529413
بکوبد;به:1.0
را;بیاراستند:0.0015698587127158557
مرز;بی‌ارز:0.03571428571428571
جوانیش;را:0.3333333333333333
خویشتن;پیلتن:0.034482758620689655
بلا;اندر:0.25
با;مرد:0.004640371229698376
پهلوانش;بپیچد:1.0
پیش;سالار:0.004329004329004329
را;تیره:0.0015698587127158557
سپاه;انجمن:0.007722007722007722
سخن;رفت:0.00980392156862745
نبینم;همی:0.25
بی‌پدر;دشمنش:0.5
بر;بسته:0.001336898395721925
همی;شاه:0.005390835579514825
از;درخت:0.004098360655737705
و;تابنده:9.487666034155598E-4
بسان;هژبر:0.038461538461538464
شهر;بد:0.020833333333333332
کار;تیمار:0.0070921985815602835
آرند;روی:0.16666666666666666
تشنه;هر:0.5
دمد;روز:1.0
آید;بما:0.01098901098901099
شهر;تا:0.020833333333333332
پیشست;فردا:1.0
کردن;آهنگ:0.041666666666666664
ما;بی‌نیاز:0.005780346820809248
مرا;درد:0.01098901098901099
برگشت;هور:0.037037037037037035
نیامد;بزخم:0.05
ننگ;آمدم:0.041666666666666664
جایی;به:0.06666666666666667
دل;ابر:0.0049504950495049506
خاک;جستند:0.014925373134328358
شاه;جز:0.0033783783783783786
جهاندار;نیست:0.023255813953488372
باید;بریشان:0.013333333333333334
اندرون;گستهم:0.012345679012345678
یکایک;چو:0.05555555555555555
و;وصی:4.743833017077799E-4
مرا;درع:0.01098901098901099
کنونتان;همی:1.0
خسته;ترک:0.03125
باید;بسالارگاه:0.013333333333333334
یکی;برکشیده:0.0036496350364963502
بر;نیامد:0.001336898395721925
اندرین;مرغزار:0.07142857142857142
نشیند;بتخت:1.0
بیارد;چو:0.25
با;مرگ:0.002320185614849188
رزم;دراز:0.0196078431372549
چو;دشمن:0.0016025641025641025
جنبیدن;شاه:1.0
لشکر;همی:0.02512562814070352
ز;مردی:0.0018587360594795538
برآورد;سر:0.03333333333333333
پوی;پوی:0.3333333333333333
گشادن;برین:0.2
بپیچید;رهام:0.07142857142857142
نبرده;بتیر:0.2
به;دوزخ:0.0011494252873563218
این;درستست:0.011428571428571429
زند;زین:0.3333333333333333
گشت;پرداخته:0.01020408163265306
تفتست‌گر;خاک:1.0
ز;نام:9.293680297397769E-4
نامداری;نماند:0.3333333333333333
بدرد;دل:0.15
جز;بلا:0.013888888888888888
سبکشان;باسب:1.0
نه;فرزند:0.0072992700729927005
پناهید;و:1.0
ز;مهر:0.0027881040892193307
جهان;نسپری:0.007518796992481203
درفشان;بکردار:0.4
صد;و:0.21428571428571427
بر;نامداران:0.001336898395721925
خرد;رهنمای:0.013157894736842105
شد;آفرین:0.003401360544217687
بورد;توران:0.125
آن;نامه:0.028112449799196786
آمد;زمان:0.0038461538461538464
گرازه;به:0.09090909090909091
برافشاند;خواهد:0.5
ناید;خبر:0.14285714285714285
جوشان;زمین:0.4
اندرون;دست:0.012345679012345678
شاه;را:0.04054054054054054
بدشت;اندر:0.16666666666666666
و;بالینش:4.743833017077799E-4
نبرده;بدست:0.2
بدرید;و:0.16666666666666666
بوم;ویران:0.0425531914893617
را;دراز:0.0015698587127158557
پیروز;بر:0.030303030303030304
ببالای;دیگر:0.5
زیبد;فغان:0.1111111111111111
با;مغز:0.002320185614849188
ژیان;در:0.058823529411764705
بی‌سرانشان;فگندی:0.5
تن;بنده:0.009523809523809525
به;ماچین:0.0011494252873563218
کس;باز:0.011111111111111112
سخنها;چو:0.08333333333333333
بتیغ;او:0.2
گونه;پژمرده:0.03571428571428571
و;عبیر:9.487666034155598E-4
آمدند;اندر:0.01818181818181818
گرفتند;پس:0.045454545454545456
لشکر;همه:0.04522613065326633
ما;سپه:0.005780346820809248
سبک;بیژنا:0.07142857142857142
چنگ;اژدهای:0.02
ز;مردم:9.293680297397769E-4
وفادار;بود:0.5
بدرد;تو:0.05
بارگی;شاه:0.14285714285714285
آن;اختر:0.004016064257028112
مهتر;یکیست:0.09090909090909091
بدان;ماندگی:0.009433962264150943
همی;دید:0.0026954177897574125
همی;شرم:0.0026954177897574125
سان;بسوخت:0.027777777777777776
بی‌پدر;شد:0.5
را;دران:0.0015698587127158557
لشکر;یکی:0.01507537688442211
نیست;گور:0.02127659574468085
ز;هر:0.03810408921933085
و;نر:4.743833017077799E-4
دلیران;و:0.1282051282051282
اگر;بازگردیم:0.01020408163265306
و;من:0.0014231499051233396
و;مه:4.743833017077799E-4
پیروز;شد:0.030303030303030304
خویشتن;رخش:0.034482758620689655
ما;برکمند:0.005780346820809248
دیگر;بزد:0.0196078431372549
چنین;است:0.024242424242424242
دمان;بردمید:0.021739130434782608
از;غرق:0.0010245901639344263
مرا;خود:0.03296703296703297
بگردی;تو:0.5
سوی;هامون:0.01744186046511628
کرد;پیشش:0.004166666666666667
خویش;پیدا:0.018018018018018018
و;هر:0.003795066413662239
چنگ;بیژن:0.02
بسیچید;جنگ:0.16666666666666666
گوپال;اوی:0.2
کایدر;بمانید:0.5
نر;اندرآمد:0.125
و;نه:0.009487666034155597
و;نو:4.743833017077799E-4
نامداران;جنگ:0.03278688524590164
بفتراک;زین:0.25
شهر;شد:0.020833333333333332
پی;میانش:0.022222222222222223
ز;هم:0.0027881040892193307
رهام;گرد:0.08333333333333333
بنه;برنهادند:0.07692307692307693
و;گمان:4.743833017077799E-4
خردمند;پیران:0.038461538461538464
دهد;پادشاهی:0.07692307692307693
لشکر;آراستن:0.010050251256281407
خردمند;کز:0.038461538461538464
بپشت;سواران:0.07142857142857142
و;لب:4.743833017077799E-4
لشکر;کینه‌جوی:0.005025125628140704
بر;نهی:0.001336898395721925
کو;گراید:0.018867924528301886
ویژه;در:0.5
را;بهامونی:0.0015698587127158557
من;کشته:0.003787878787878788
چنین;گفت:0.3939393939393939
ز;ما:0.015799256505576207
پیل;کین:0.018518518518518517
جز;بداد:0.013888888888888888
خویش;بی‌رای:0.009009009009009009
ایستاده;سه:1.0
کنون;باز:0.014084507042253521
بیاراست;جان:0.05
و;ما:9.487666034155598E-4
بازگشت;این:0.14285714285714285
نویسنده‌ای;خواست:1.0
بخشکی;پلنگ:1.0
سوی;شهر:0.023255813953488372
ز;من:0.016728624535315983
کنون;نیست:0.014084507042253521
بدین;شارستان:0.00847457627118644
نیک;گشت:0.02631578947368421
تخت;منست:0.01694915254237288
ایوان;آباد:0.05263157894736842
لشکری;کرد:0.07142857142857142
فرستاد;لشکر:0.04
رای;جنگست:0.016129032258064516
بپرسید;گشتاسپ:0.08333333333333333
به;دستور:0.0022988505747126436
بر;نهید:0.001336898395721925
فرستم;بروم:0.1111111111111111
را;بدن:0.0015698587127158557
و;بفروز:4.743833017077799E-4
را;بده:0.0015698587127158557
بر;چنان:0.001336898395721925
شاه;بر:0.0033783783783783786
بر;نهیب:0.00267379679144385
برد;تاختن:0.02631578947368421
بودنی;کار:1.0
شاه;با:0.013513513513513514
جامه;چاک:0.25
زمانه;بدست:0.05
و;فر:0.0028462998102466793
روا;باشد:0.5
به;مهر:0.006896551724137931
از;خواهران:0.0010245901639344263
من;بگروی:0.003787878787878788
و;بگرفت:9.487666034155598E-4
به;نام:0.005747126436781609
دیدنش;خیره:1.0
رنگی;سیاه:1.0
یافته;هرچ:0.25
برگشته;از:0.1111111111111111
گرید;بدو:1.0
با;گردش:0.004640371229698376
چون;آیدت:0.006993006993006993
جز;بتوران:0.013888888888888888
را;برو:0.0015698587127158557
کرده;یله:0.034482758620689655
برگشت;مرد:0.037037037037037035
او;شود:0.004166666666666667
گرت;رای:0.2
ببرم;سر:0.14285714285714285
رخش;آمد:0.1111111111111111
شاه;از:0.006756756756756757
را;بزه:0.007849293563579277
درفی;ببالینش:1.0
سخت;نامی:0.0625
برآرم;ترا:0.1111111111111111
اندازدم;گفت:0.5
پیچی;چه:0.3333333333333333
را;جهان:0.0015698587127158557
افسر;شوید:0.16666666666666666
بدیدار;اسپ:0.2
باران;هوا:0.16666666666666666
ایران;کنند:0.008064516129032258
دیده‌گه;دیده‌بان:1.0
گیرد;ز:0.06666666666666667
از;پدر:0.0030737704918032786
چو;موم:0.0016025641025641025
چون;نبیند:0.006993006993006993
سپارم;بدوی:0.25
بباید;فرستاد:0.038461538461538464
بدان‌ای;نگهبان:0.16666666666666666
ما;سربسر:0.005780346820809248
یکباره;یاری:1.0
راست;کتمارهٔ:0.02564102564102564
مهر;افراسیاب:0.034482758620689655
برگشته;سر:0.1111111111111111
نیزه;برسان:0.037037037037037035
کردست;بس:0.5
ز;آسمان:9.293680297397769E-4
نداریم;تنگ:0.2
با;فراز:0.002320185614849188
بسوده;اسب:1.0
خویشتن;راه:0.034482758620689655
چو;مهر:0.003205128205128205
آن;روزگار:0.008032128514056224
افگند;پی:0.125
برافراشت;راست:1.0
کیانی;کمند:1.0
آیی;دلیر:0.25
بریشان;کمند:0.10526315789473684
همه;ریگ:0.0030581039755351682
رستم;که:0.06666666666666667
مرز;خزر:0.03571428571428571
بپرسیدم;از:1.0
چو;نان:0.0016025641025641025
با;چار:0.002320185614849188
خویشتن;راز:0.034482758620689655
هرک;بود:0.125
که;نزدیک:0.0010050251256281408
وگر;چند:0.0392156862745098
بران;جشنگاه:0.010309278350515464
آنرا;زمین:0.2
چه;مایه:0.1079136690647482
نباید;ترا:0.030303030303030304
و;می:4.743833017077799E-4
پیوند;و:0.15384615384615385
فرستاد;گودرز:0.04
ایمن;شد:0.15384615384615385
از;پسش:0.0030737704918032786
گردن;افراخته:0.05555555555555555
گردن;افراختن:0.1111111111111111
سپهدار;شیراوژنا:0.017543859649122806
پسر;نیز‌بند:0.025
چشم;و:0.030303030303030304
را;باز:0.0015698587127158557
مبادا;کلاه:0.08333333333333333
سیه;بنگرد:0.1111111111111111
خبر;زو:0.08333333333333333
جهان‌آفرین;کردگار:0.09090909090909091
اندرون;نیزهٔ:0.012345679012345678
به;زنجیر:0.0011494252873563218
غریوان;برفتم:0.3333333333333333
بدان;آبگون:0.009433962264150943
زخون;دست:1.0
بزرگی;برافراشت:0.125
پناه;منید:0.125
چهل;مرد:0.25
و;هم:0.008538899430740038
سرفرازست;و‌گر:1.0
چند;گویی:0.037037037037037035
گاهی;چو:1.0
از;آموختن:0.0010245901639344263
برفتند;ایمن:0.02
به;باران:0.0011494252873563218
